Vrus taxid	Virus name	Virus refseq 	Host tax id	pmid	Evidence
12018	Enterobacteria phage GA	X03869	562		UniProt
12022	Enterobacterio phage MS2	"JQ966307, V00642"	562		RefSeq
12027	Enterobacteria phage SP	X07489	562		UniProt
1216926	Escherichia phage ADB-2	NC_019725	562	23516186	Literature
1229753	Escherichia phage phAPEC8	NC_020079	562		RefSeq
12353	Enterobacteria phage RB69	NC_004928	562		"RefSeq, UniProt"
1237159	Enterobacteria phage NJ01	NC_018835	562		RefSeq
1237364	Escherichia phage HX01	NC_018855	562		RefSeq
1239384	Escherichia phage IME11	NC_019423	562		RefSeq
1258572	Escherichia phage EC1-UPM	KC206276	562		RefSeq
1273706	Enterobacteria phage phiJLA23	KC333879	562		RefSeq
1340750	Escherichia phage JH2	NC_029023	562		RefSeq
1340813	Enterobacteria phage FL68 Tallahassee/FL/2012	KF044309	562		RefSeq
1340814	Enterobacteria phage FL76 Tallahassee/FL/2012	KF044310	562		RefSeq
1391223	Escherichia phage vB_EcoP_PhAPEC7	NC_024790	562		RefSeq
1391224	Escherichia phage vB_EcoM_PhAPEC2	NC_024794	562		RefSeq
1395983	Escherichia phage vB_EcoP_PhAPEC5	NC_024786	562	24269008	Literature
1414766	Enterobacteria phage IME_EC2	KF591601	562		RefSeq
1416027	Escherichia phage bV_EcoS_AHP24	KF771236	562		RefSeq
1416028	Escherichia phage vB_EcoS_AHP42	NC_024793	562		RefSeq
1416030	Escherichia phage vB_EcoS_AHS24	NC_024784	562		RefSeq
1416031	Escherichia phage vB_EcoS_AKS96	NC_024789	562		RefSeq
1436889	Escherichia phage KBNP1711	NC_023593	562		RefSeq
1458848	Escherichia phage Bp4	NC_024142	562		RefSeq
1468411	Enterobacteria phage 9g	NC_024146	562		RefSeq
1495285	Escherichia phage vB_EcoM_112	NC_024125	562		RefSeq
1498170	Escherichia phage PE3-1	NC_024379	562		RefSeq
1498172	Escherichia phage ECBP5	NC_027330	562		RefSeq
1508658	Enterobacteria phage MED1	KJ997912	562		RefSeq
1519788	Phage vB_EcoP_SU10	NC_027395	562		RefSeq
1527506	Escherichia phage CICC 80001	NC_027387	562		RefSeq
1527514	Enterobacteria phage EK99P-1	NC_024783	562		RefSeq
1540097	Escherichia phage Pollock	NC_027381	562		RefSeq
1540098	Escherichia phage Seurat	NC_027378	562		RefSeq
1541883	Escherichia phage vB_EcoM-ep3	NC_025430	562		RefSeq
155148	Salmonella phage HK620	NC_002730	562		"RefSeq, UniProt"
1555202	Escherichia phage 121Q	NC_025447	562		RefSeq
1567004	Escherichia phage YD-2008.s	NC_027383	562		RefSeq
1567006	Enterobacteria phage DT57C	NC_027356	562		RefSeq
1567007	Enterobacteria phage DT571/2	KM979355	562		RefSeq
1567026	Enterobacteria phage vB_EcoM_VR5	NC_028881	562		RefSeq
1567027	Escherichia phage vB_EcoM_VR20	NC_028894	562		RefSeq
1567028	Escherichia phage vB_EcoM_VR25	NC_028925	562		RefSeq
1567029	Escherichia phage vB_EcoM_VR26	NC_028957	562		RefSeq
1567486	Enterobacteria phage P88	NC_026014	562		RefSeq
1572753	Escherichia phage P483	NC_028822	562		RefSeq
1572754	Escherichia phage P694	NC_028863	562		RefSeq
1598146	Escherichia phage 172-1	NC_028903	562		RefSeq
1604355	Escherichia phage ECBP2	NC_018859	562		RefSeq
1604356	Escherichia phage ECBP1	NC_018854	562		RefSeq
1649239	Escherichia phage pro147	NC_028896	562		RefSeq
1649240	Escherichia phage pro483	NC_028943	562		RefSeq
1655305	Escherichia phage APCEc01	NC_029091	562		RefSeq
1720493	Escherichia phage slur01	NC_028831	562		RefSeq
1720494	Escherichia phage slur02	NC_028927	562		RefSeq
1720495	Escherichia phage slur16	NC_028248	562		RefSeq
1720498	Escherichia phage slur05	NC_028901	562		RefSeq
1720504	Escherichia phage slur14	NC_028448	562		RefSeq
1755695	Escherichia phage vB_EcoP_GA2A	NC_031943	562		RefSeq
1788294	Escherichia phage LM33_P1	NC_031937	562		RefSeq
1815590	Escherichia phage vB_EcoM-UFV13	NC_031103	562		RefSeq
1837842	Escherichia phage 64795_ec1	NC_031114	562		RefSeq
1837930	Escherichia phage MX01	NC_031934	562		RefSeq
1837931	Escherichia phage WG01	NC_031928	562		RefSeq
1852563	Enterobacteria phage vB_EcoS_NBD2	NC_031050	562		RefSeq
187764	Escherichia virus K1-5	NC_008152	562		RefSeq
1883200	Escherichia phage Envy	NC_031081	562		RefSeq
1883202	Escherichia phage Gluttony	NC_031113	562		RefSeq
1921008	Escherichia virus T1	NC_005833	562		RefSeq
196242	Enterobacteria phage BP-4795	NC_004813	562		RefSeq
254397	Enterobacteria phage 2851	FM180578	562		RefSeq
29252	Escherichia virus 186	NC_001317	562		UniProt
293178	Enterobacteria phage JS98	NC_010105	562		RefSeq
31533	Enterobacteria phage RB3	NC_025419	562		UniProt
329381	Enterobacteria phage RB16	NC_014467	562	21029436	Literature
329852	Escherichia virus MS2	NC_001417	562		"RefSeq, UniProt"
329853	Escherichia virus BZ13	NC_001426	562		"RefSeq, UniProt"
329855	Enterobacteria phage FI sensu lato	NC_004301	562		"RefSeq, UniProt"
344021	Enterobacteria phage K1F	NC_007456	562		"RefSeq, UniProt"
344022	Escherichia virus K1E	NC_007637	562		"RefSeq, UniProt"
355246	Escherichia virus Rtp	NC_007603	562		RefSeq
374840	Enterobacteria phage phiX174 sensu lato	NC_001422	562		RefSeq
374844	Enterobacteria phage G4 sensu lato	NC_001420	562		RefSeq
37554	Escherichia virus HK97	NC_002167	562		"RefSeq, UniProt"
379329	Stx2-converting phage 86	NC_008464	562		RefSeq
39803	Escherichia virus Qbeta	NC_001890	562		"RefSeq, UniProt"
40631	Escherichia virus N15	NC_001901	562		UniProt
414970	Enterobacteria phage cdtI	NC_009514	562		RefSeq
432198	Enterobacteria phage HK106	NC_019768	562		RefSeq
432200	Enterobacteria phage HK542	NC_019769	562		RefSeq
432201	Enterobacteria phage HK544	NC_019767	562		RefSeq
451705	Enterobacteria phage phiEcoM-GJ1	NC_010106	562		RefSeq
45406	Enterobacteria phage RB32	NC_008515	562		UniProt
489828	Enterobacteria phage WA13 sensu lato	NC_007821	562		RefSeq
489829	Enterobacteria phage ID18 sensu lato	NC_007856	562		RefSeq
490103	Escherichia virus phiEco32	NC_010324	562		RefSeq
491003	Escherichia phage Eps7	NC_010583	562		RefSeq
50948	Enterobacteria phage RB49	NC_005066	562		RefSeq
511969	Enterobacteria phage ID2 Moscow/ID/2001	NC_007817	562		RefSeq
532074	Enterobacteria phage BA14	NC_011040	562		RefSeq
532075	Enterobacteria phage EcoDS1	NC_011042	562		RefSeq
532076	Enterobacteria phage 13a	NC_011045	562		RefSeq
624134	Escherichia virus SSL2009a	NC_012223	562		RefSeq
665033	Escherichia phage D108	NC_013594	562		"RefSeq, UniProt"
669008	Enterobacteria phage 285P	NC_015249	562		RefSeq
669875	Escherichia phage vB_EcoM_ECO1230-10	NC_027995	562	20875932	Literature
69608	Enterobacteria phage RB10	KM606999	562		UniProt
69609	Enterobacteria phage RB27	NC_025448	562		UniProt
69610	Enterobacteria phage RB6	KM606996	562		UniProt
69612	Enterobacteria phage RB9	KM606998	562		UniProt
697227	Enterobacteria phage IME08	NC_014260	562		RefSeq
698486	Escherichia phage K1-dep(4)	NC_027993	562	20006993	Literature
698487	Escherichia phage K1-dep(1)	NC_027994	562	20006993	Literature
698488	Escherichia phage K1ind1	GU196279	562		RefSeq
698489	Escherichia phage K1-ind(2)	GU196280	562		RefSeq
698490	Escherichia phage K1-ind(3)	GU196281	562		RefSeq
700939	Escherichia phage vB_EcoM_VR7	NC_014792	562		RefSeq
709484	Enterobacter phage CC31	NC_014662	562	21029436	Literature
75723	Enterobacteria phage MX1	AF059242	562		UniProt
857277	Enterobacteria phage T4T	HM137666	562		RefSeq
906669	Escherichia phage HK639	NC_016158	562		RefSeq
948870	Enterobacteria phage phi92	NC_023693	562		RefSeq
977927	Salmonella phage Spc35	NC_015269	562		RefSeq
908819	Flavobacterium phage FCL-2	NC_027125	996		RefSeq
1325731	Flavobacterium phage 6H	NC_021867	96345		RefSeq
1792272	Flavobacterium phage 1H	NC_031911	96345		RefSeq
1792273	Flavobacterium phage 2A	NC_031926	96345		RefSeq
1792274	Flavobacterium phage Fpv1	NC_031914	96345		RefSeq
1814280	Flavobacterium phage Fpv10	NC_031932	96345		RefSeq
1814281	Flavobacterium phage Fpv11	NC_031945	96345		RefSeq
1814282	Flavobacterium phage Fpv2	NC_031931	96345		RefSeq
1814283	Flavobacterium phage Fpv20	NC_031912	96345		RefSeq
1814284	Flavobacterium phage Fpv3	NC_031904	96345		RefSeq
1814285	Flavobacterium phage Fpv5	NC_031921	96345		RefSeq
1814286	Flavobacterium phage Fpv6	NC_031938	96345		RefSeq
1814287	Flavobacterium phage Fpv7	NC_031905	96345		RefSeq
1814288	Flavobacterium phage Fpv8	NC_031919	96345		RefSeq
1640977	Fusobacterium phage Funu1	KR131710	851		RefSeq
1100814	Gordonia phage GTE7	NC_016166	89053	21926218	Literature
1100814	Gordonia phage GTE7	NC_016166	410332	21926218	Literature
1647284	Gordonia phage GMA3	NC_028668	410332		RefSeq
1647285	Gordonia phage GMA6	NC_030906	410332		RefSeq
1647286	Gordonia phage GMA7	NC_028673	410332		RefSeq
1647470	Gordonia phage GMA1	NC_030902	410332		RefSeq
1647471	Gordonia phage GMA4	NC_030939	410332		RefSeq
1647472	Gordonia phage GMA5	NC_030907	410332		RefSeq
1838072	Gordonia phage McGonagall	NC_030912	945692		RefSeq
1622193	Gordonia phage Gsput1	NC_030932	36823		RefSeq
1100814	Gordonia phage GTE7	NC_016166	2055	21926218	Literature
1647474	Gordonia phage GTE6	NC_028665	2055		RefSeq
1647475	Gordonia phage GTE8	NC_028653	2055		RefSeq
1821549	Gordonia phage BaxterFox	NC_031226	2055		RefSeq
1821551	Gordonia phage BetterKatz	NC_031247	2055		RefSeq
1821552	Gordonia phage Emalyn	NC_031234	2055		RefSeq
1821553	Gordonia phage Guacamole	NC_031265	2055		RefSeq
1821554	Gordonia phage Hotorobo	NC_031229	2055		RefSeq
1821556	Gordonia phage Kita	NC_031233	2055		RefSeq
1821557	Gordonia phage Lucky10	NC_031267	2055		RefSeq
1821558	Gordonia phage Nymphadora	NC_031061	2055		RefSeq
1821559	Gordonia phage Obliviate	NC_031237	2055		RefSeq
1821560	Gordonia phage Phinally	NC_031112	2055		RefSeq
1821561	Gordonia phage Schwabeltier	NC_031255	2055		RefSeq
1821562	Gordonia phage SoilAssassin	NC_031251	2055		RefSeq
1821563	Gordonia phage UmaThurman	NC_031249	2055		RefSeq
1821564	Gordonia phage Vivi2	NC_031239	2055		RefSeq
1821565	Gordonia phage Yeezy	NC_031269	2055		RefSeq
1821566	Gordonia phage Yvonnetastic	NC_031230	2055		RefSeq
1838061	Gordonia phage Bachita	NC_030936	2055		RefSeq
1838062	Gordonia phage Blueberry	NC_030943	2055		RefSeq
1838063	Gordonia phage Bowser	NC_030930	2055		RefSeq
1838064	Gordonia phage BritBrat	NC_030942	2055		RefSeq
1838065	Gordonia phage ClubL	NC_030901	2055		RefSeq
1838066	Gordonia phage Cozz	NC_030941	2055		RefSeq
1838067	Gordonia phage Demosthenes	NC_030944	2055		RefSeq
1838070	Gordonia phage KatherineG	NC_030695	2055		RefSeq
1838071	Gordonia phage Kvothe	NC_030914	2055		RefSeq
1838073	Gordonia phage Monty	NC_030924	2055		RefSeq
1838074	Gordonia phage OneUp	NC_030917	2055		RefSeq
1838075	Gordonia phage Orchid	NC_030915	2055		RefSeq
1838077	Gordonia phage Rosalind	NC_030694	2055		RefSeq
1838078	Gordonia phage Smoothie	NC_030696	2055		RefSeq
1838079	Gordonia phage Soups	NC_030698	2055		RefSeq
1838080	Gordonia phage Splinter	NC_030927	2055		RefSeq
1838081	Gordonia phage Utz	NC_030921	2055	28057748	Literature
1838082	Gordonia phage Vendetta	NC_030911	2055		RefSeq
1838083	Gordonia phage Wizard	NC_030913	2055		RefSeq
1838084	Gordonia phage Woes	NC_030905	2055		RefSeq
1887641	Gordonia phage Bantam	NC_031074	2055		RefSeq
1887643	Gordonia phage CaptainKirk2	NC_031072	2055		RefSeq
1887644	Gordonia phage CarolAnn	NC_031118	2055		RefSeq
1887645	Gordonia phage Cucurbita	NC_031029	2055		RefSeq
1887646	Gordonia phage Eyre	NC_031122	2055		RefSeq
1887647	Gordonia phage Ghobes	NC_031028	2055		RefSeq
1887648	Gordonia phage Hedwig	NC_031099	2055		RefSeq
1887649	Gordonia phage JSwag	NC_031060	2055		RefSeq
1887650	Gordonia phage Jumbo	NC_031109	2055		RefSeq
1887651	Gordonia phage Nyceirae	NC_031004	2055		RefSeq
1887652	Gordonia phage Remus	NC_031031	2055		RefSeq
1887654	Gordonia phage Terapin	NC_031001	2055		RefSeq
1887655	Gordonia phage Twister6	NC_031052	2055		RefSeq
1887656	Gordonia phage Zirinka	NC_031097	2055		RefSeq
319522	Gordonia phage GTE5	NC_016434	2055	22038604	Literature
981323	Gordonia phage GTE2	NC_015720	2055	21498753	Literature
10690	Haemophilus phage HP1	NC_001697	727		RefSeq
157239	Haemophilus phage HP2	NC_003315	727		RefSeq
483266	Haemophilus phage SuMu	NC_019455	738		RefSeq
1154689	Haloarcula hispanica icosahedral virus 2	NC_016989	51589		RefSeq
1273750	Halovirus HHTV-1	NC_021322	51589		RefSeq
1273751	Halovirus HHTV-2	NC_021340	51589		RefSeq
128708	His 1 virus	NC_007914	51589		"RefSeq, UniProt"
128710	His2 virus	NC_007918	51589		"RefSeq, UniProt"
326574	Haloarcula hispanica virus SH1	NC_007217	51589		RefSeq
710112	Haloarcula hispanica pleomorphic virus 1	NC_013758	51589		RefSeq
1262528	Halovirus HVTV-1	NC_020158	28442		RefSeq
33771	Halorubrum phage HF2	NC_003345	64713		RefSeq
1154995	Helicobacter phage 1961P	NC_019512	210		RefSeq
1204178	Helicobacter phage KHP40	NC_019931	210		RefSeq
1208236	Helicobacter phage KHP30	NC_019928	210		RefSeq
1654928	Klebsiella phage PKO111	NC_031095	571		RefSeq
255431	Klebsiella phage phiKO2	NC_005857	571		RefSeq
1129147	Klebsiella phage KP27	NC_020080	573		RefSeq
1129191	Klebsiella phage KP36	NC_029099	573		RefSeq
1194091	Klebsiella phage NTUH-K2044-K1-1	NC_025418	573	"25001459, 25853484"	Literature
1206545	Klebsiella phage 0507-KN2-1	NC_022343	573	23936379	Literature
1236000	Klebsiella phage JD001	NC_020204	573		RefSeq
1439894	Klebsiella phage K64-1	NC_027399	573		RefSeq
1481110	Klebsiella phage Kpn112	KJ021043	573		RefSeq
1610829	Klebsiella phage 1513	NC_028786	573		RefSeq
1610834	Klebsiella phage vB_KpnP_SU503	NC_028816	573		RefSeq
1610835	Klebsiella phage vB_KpnP_SU552A	NC_028870	573		RefSeq
1647374	Klebsiella phage K5	NC_028800	573		RefSeq
1671396	Klebsiella phage vB_KpnP_KpV289	NC_028977	573		RefSeq
1675607	Klebsiella phage Matisse	NC_028750	573		RefSeq
1675609	Klebsiella phage Sushi	NC_028774	573		RefSeq
1701804	Klebsiella phage vB_Kp1	NC_028688	573		RefSeq
1701805	Klebsiella phage vB_Kp2	NC_028664	573		RefSeq
1719140	Klebsiella phage vB_KpnM_KB57	NC_028659	573		RefSeq
1747282	Klebsiella phage vB_KpnP_KpV41	NC_028670	573		RefSeq
1796998	Klebsiella phage vB_KpnP_KpV71	NC_031246	573		RefSeq
1852625	Klebsiella phage vB_KpnM_KpV477	NC_031087	573		RefSeq
1852657	Klebsiella phage vB_KpnP_KpV475	NC_031025	573		RefSeq
1873985	Salmonella phage IME207	NC_031924	573		RefSeq
674081	Klebsiella phage KP34	NC_013649	573	"21327407, 25853484"	"Literature, RefSeq"
674082	Klebsiella phage KP32	NC_013647	573		RefSeq
707757	Klebsiella phage KP15	NC_014036	573		RefSeq
47049	Kluyvera phage Kvp1	NC_011534	580		RefSeq
755164	Lactobacillus phage LBR48	NC_027990	1580	20976608	Literature
12348	Lactobacillus phage LL-H	NC_009554	1584		UniProt
1399942	Lactobacillus phage phiLdb	NC_022762	1584		RefSeq
1500733	Lactobacillus phage Ld17	NC_025420	1584		RefSeq
1500734	Lactobacillus phage Ld25A	NC_025415	1584		RefSeq
1500735	Lactobacillus phage Ld3	NC_025421	1584		RefSeq
1567453	Lactobacillus phage LfeSau	NC_029068	1613		RefSeq
1567484	Lactobacillus phage LfeInf	NC_029058	1613		RefSeq
438780	Lactobacillus phage phiPYB5	NC_027982	1613	21111501	Literature
12417	Lactobacillus phage phiadh	NC_000896	1596		RefSeq
363555	Lactobacillus phage KC5a	NC_007924	1596		RefSeq
1206110	Lactobacillus phage phiAQ113	NC_019782	1587	23728811	Literature
578234	Lactobacillus phage Lv-1	NC_011801	109790		RefSeq
1414736	Lactobacillus phage J-1	NC_022756	1597		RefSeq
1739607	Lactobacillus phage CL1	NC_028888	1597		RefSeq
1739608	Lactobacillus phage CL2	NC_028835	1597		RefSeq
1739609	Lactobacillus phage iA2	NC_028830	1597		RefSeq
1739610	Lactobacillus phage iLp84	NC_028783	1597		RefSeq
1739611	Lactobacillus phage iLp1308	NC_028911	1597		RefSeq
39103	Lactobacillus phage PL-1	NC_022757	1597		RefSeq
1225794	Lactobacillus phage ATCC8014	NC_019916	1590		RefSeq
1225795	Lactobacillus phage ATCC 8014-B2	JX486088	1590		RefSeq
235201	Lactobacillus phage phijl1	NC_006936	1590		RefSeq
298338	Lactobacillus phage LP65	NC_006565	1590		RefSeq
146269	Lactobacillus phage Lc-Nu	NC_007501	47715		RefSeq
496874	Lactobacillus phage Lrm1	NC_011104	47715		RefSeq
1486423	Lactoccocus phage WP-2	NC_024149	1363		RefSeq
1698369	Lactococcus phage GE1	NC_029118	1363		RefSeq
114416	Lactococcus phage ul36	NC_004066	1358		RefSeq
1165134	Lactococcus Phage ASCC191	NC_017688	1358		RefSeq
1165135	Lactococcus Phage ASCC273	JQ740788	1358		RefSeq
1165136	Lactococcus Phage ASCC281	JQ740789	1358		RefSeq
1165137	Lactococcus Phage ASCC284	JQ740790	1358		RefSeq
1165138	Lactococcus Phage ASCC287	JQ740791	1358		RefSeq
1165139	Lactococcus Phage ASCC310	JQ740792	1358		RefSeq
1165140	Lactococcus Phage ASCC324	JQ740793	1358		RefSeq
1165141	Lactococcus Phage ASCC337	JQ740794	1358		RefSeq
1165142	Lactococcus Phage ASCC356	JQ740795	1358		RefSeq
1165143	Lactococcus Phage ASCC358	JQ740796	1358		RefSeq
1165144	Lactococcus Phage ASCC365	JQ740797	1358		RefSeq
1165145	Lactococcus Phage ASCC368	JQ740798	1358		RefSeq
1165146	Lactococcus Phage ASCC395	JQ740799	1358		RefSeq
1165147	Lactococcus Phage ASCC397	JQ740800	1358		RefSeq
1165148	Lactococcus Phage ASCC406	JQ740801	1358		RefSeq
1165149	Lactococcus Phage ASCC454	JQ740802	1358		RefSeq
1165150	Lactococcus Phage ASCC460	JQ740803	1358		RefSeq
1165151	Lactococcus Phage ASCC465	JQ740804	1358		RefSeq
1165152	Lactococcus Phage ASCC473	JQ740805	1358		RefSeq
1165153	Lactococcus Phage ASCC476	JQ740806	1358		RefSeq
1165154	Lactococcus Phage ASCC489	JQ740807	1358		RefSeq
1165155	Lactococcus Phage ASCC497	JQ740808	1358		RefSeq
1165156	Lactococcus Phage ASCC502	JQ740809	1358		RefSeq
1165157	Lactococcus Phage ASCC506	JQ740810	1358		RefSeq
1165158	Lactococcus Phage ASCC527	JQ740811	1358		RefSeq
1165159	Lactococcus Phage ASCC531	JQ740812	1358		RefSeq
1165160	Lactococcus Phage ASCC532	JQ740813	1358		RefSeq
1165161	Lactococcus Phage ASCC544	JQ740814	1358		RefSeq
1229751	Lactococcus phage BM13	NC_021861	1358		RefSeq
1414741	Lactococcus phage SK1833	KF676640	1358		RefSeq
1476886	Lactococcus phage P078	NC_024215	1358		RefSeq
1476887	Lactococcus phage P092	NC_024203	1358		RefSeq
1476888	Lactococcus phage P118	NC_024208	1358		RefSeq
1476889	Lactococcus phage P162	NC_024214	1358		RefSeq
1560313	Lactococcus phage WRP3	NC_027341	1358		RefSeq
1862958	Lactococcus phage D4410	NC_031071	1358		RefSeq
1862959	Lactococcus phage D4412	NC_031009	1358		RefSeq
1862960	Lactococcus phage M5938	NC_031075	1358		RefSeq
1862961	Lactococcus phage M6162	NC_031002	1358		RefSeq
1862962	Lactococcus phage M6165	NC_031044	1358		RefSeq
1871678	Lactococcus phage 28201	NC_031013	1358		RefSeq
1871681	Lactococcus phage 50101	NC_031040	1358		RefSeq
1871687	Lactococcus phage 63301	NC_031017	1358		RefSeq
1871690	Lactococcus phage 98201	NC_031064	1358		RefSeq
201846	Lactococcus phage P335	DQ838728	1358		RefSeq
213769	Lactococcus phage 712	NC_008370	1358		RefSeq
213775	Lactococcus phage jj50	NC_008371	1358		RefSeq
254253	Lactococcus phage Q33	JX564242	1358		RefSeq
287412	Lactococcus phage SL4	NC_028900	1358		RefSeq
31532	Lactococcus phage SK1	NC_001835	1358		"RefSeq, UniProt"
31537	Lactococcus phage c2	NC_001706	1358		RefSeq
31754	Lactococcus phage BK5-T	NC_002796	1358		RefSeq
35241	Lactococcus phage Tuc2009	NC_002703	1358		"RefSeq, UniProt"
35345	Lactococcus phage TP901-1	NC_002747	1358		RefSeq
354260	Lactococcus phage P335 sensu lato	NC_004746	1358		RefSeq
374525	Lactococcus phage ul36.k1	DQ394806	1358		RefSeq
374526	Lactococcus phage ul36.k1t1	DQ394807	1358		RefSeq
374527	Lactococcus phage ul36.t1	DQ394808	1358		RefSeq
374529	Lactococcus phage ul36.t1k1	DQ394809	1358		RefSeq
382685	Lactococcus phage Q54	NC_008364	1358		RefSeq
388452	Lactococcus phage KSY1	NC_009817	1358		RefSeq
475178	Lactococcus phage 1706	NC_010576	1358		RefSeq
494269	Lactococcus phage bIBB29	NC_011046	1358		RefSeq
503388	Lactococcus phage asccphi28	NC_010363	1358		RefSeq
63118	Lactococcus phage bIL170	NC_001909	1358		RefSeq
641487	Lactococcus phage P087	NC_012663	1358		RefSeq
665883	Lactococcus phage CB13	NC_013155	1358		RefSeq
665884	Lactococcus phage CB14	NC_013152	1358		RefSeq
665886	Lactococcus phage CB19	FJ848884	1358		RefSeq
665887	Lactococcus phage CB20	FJ848885	1358		RefSeq
741942	Lactococcus phage 1358	NC_027120	1358		RefSeq
881953	Lactococcus phage 949	NC_015263	1358		RefSeq
434346	Cyanophage PP	NC_022751	1184		RefSeq
1262518	Leuconostoc phage phiLN25	NC_024386	1245		RefSeq
1262519	Leuconostoc phage phiLN34	NC_024388	1245		RefSeq
1262521	Leuconostoc phage phiLNTR3	NC_024378	1245		RefSeq
1262523	Leuconostoc phage phiLNTR2	NC_024389	1245		RefSeq
745088	Leuconostoc phage 1-A4	NC_027987	1245	20118355	Literature
1262515	Leuconostoc phage phiLN03	NC_024390	33968		RefSeq
1262516	Leuconostoc phage phiLN04	NC_020870	33968		RefSeq
1262517	Leuconostoc phage phiLN12	NC_024385	33968		RefSeq
1262520	Leuconostoc phage phiLN6B	NC_024380	33968		RefSeq
1262522	Leuconostoc phage P793	NC_020880	33968		RefSeq
1168744	Listeria phage vB_LmoM_AG20	NC_020871	1639		RefSeq
1173764	Listeria phage LP-048	NC_024359	1639	24837381	Literature
1173765	Listeria phage LP-124	KJ094031	1639		RefSeq
1173766	Listeria phage LP-125	NC_021781	1639	24837381	Literature
